CPU 1 is empty
CPU 2 is empty
CPU 3 is empty
CPU 5 is empty
CPU 6 is empty
CPU 7 is empty
CPU 9 is empty
cpus=10
      lazy_alloc-31612 [004] 34326.487267: funcgraph_exit:         0.794 us   |        }
      lazy_alloc-31612 [004] 34326.487267: funcgraph_entry:        0.081 us   |        pte_mkwrite();
      lazy_alloc-31612 [004] 34326.487267: funcgraph_entry:                   |        __pte_offset_map_lock() {
      lazy_alloc-31612 [004] 34326.487267: funcgraph_entry:                   |          ___pte_offset_map() {
      lazy_alloc-31612 [004] 34326.487267: funcgraph_entry:        0.081 us   |            __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.487268: funcgraph_exit:         0.257 us   |          }
      lazy_alloc-31612 [004] 34326.487268: funcgraph_entry:        0.086 us   |          _raw_spin_lock();
      lazy_alloc-31612 [004] 34326.487268: funcgraph_exit:         0.632 us   |        }
      lazy_alloc-31612 [004] 34326.487268: funcgraph_entry:                   |        folio_add_new_anon_rmap() {
      lazy_alloc-31612 [004] 34326.487268: funcgraph_entry:                   |          __folio_mod_stat() {
      lazy_alloc-31612 [004] 34326.487268: funcgraph_entry:                   |            __lruvec_stat_mod_folio() {
      lazy_alloc-31612 [004] 34326.487268: funcgraph_entry:        0.081 us   |              __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.487268: funcgraph_entry:        0.096 us   |              __mod_node_page_state();
      lazy_alloc-31612 [004] 34326.487269: funcgraph_entry:                   |              mod_memcg_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487269: funcgraph_entry:        0.100 us   |                css_rstat_updated();
      lazy_alloc-31612 [004] 34326.487269: funcgraph_exit:         0.278 us   |              }
      lazy_alloc-31612 [004] 34326.487269: funcgraph_entry:        0.082 us   |              __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.487269: funcgraph_exit:         0.998 us   |            }
      lazy_alloc-31612 [004] 34326.487269: funcgraph_exit:         1.173 us   |          }
      lazy_alloc-31612 [004] 34326.487269: funcgraph_exit:         1.337 us   |        }
      lazy_alloc-31612 [004] 34326.487269: funcgraph_entry:                   |        folio_add_lru_vma() {
      lazy_alloc-31612 [004] 34326.487270: funcgraph_entry:                   |          __folio_batch_add_and_move() {
      lazy_alloc-31612 [004] 34326.487270: funcgraph_entry:                   |            folio_batch_move_lru() {
      lazy_alloc-31612 [004] 34326.487270: funcgraph_entry:                   |              folio_lruvec_lock_irqsave() {
      lazy_alloc-31612 [004] 34326.487270: funcgraph_entry:        0.098 us   |                _raw_spin_lock_irqsave();
      lazy_alloc-31612 [004] 34326.487270: funcgraph_exit:         0.641 us   |              }
      lazy_alloc-31612 [004] 34326.487271: funcgraph_entry:                   |              lru_add() {
      lazy_alloc-31612 [004] 34326.487271: funcgraph_entry:        0.080 us   |                __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.487271: funcgraph_entry:        0.093 us   |                folio_mapping();
      lazy_alloc-31612 [004] 34326.487271: funcgraph_entry:        0.087 us   |                __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.487271: funcgraph_entry:                   |                __mod_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487271: funcgraph_entry:        0.080 us   |                  __mod_node_page_state();
      lazy_alloc-31612 [004] 34326.487271: funcgraph_entry:                   |                  mod_memcg_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487272: funcgraph_entry:        0.288 us   |                    css_rstat_updated();
      lazy_alloc-31612 [004] 34326.487272: funcgraph_exit:         0.465 us   |                  }
      lazy_alloc-31612 [004] 34326.487272: funcgraph_exit:         0.830 us   |                }
      lazy_alloc-31612 [004] 34326.487272: funcgraph_entry:        0.091 us   |                __mod_zone_page_state();
      lazy_alloc-31612 [004] 34326.487272: funcgraph_entry:        0.084 us   |                mem_cgroup_update_lru_size();
      lazy_alloc-31612 [004] 34326.487273: funcgraph_exit:         2.154 us   |              }
      lazy_alloc-31612 [004] 34326.487273: funcgraph_entry:                   |              lru_add() {
      lazy_alloc-31612 [004] 34326.487273: funcgraph_entry:        0.085 us   |                __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.487273: funcgraph_entry:        0.080 us   |                folio_mapping();
      lazy_alloc-31612 [004] 34326.487273: funcgraph_entry:        0.079 us   |                __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.487273: funcgraph_entry:                   |                __mod_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487273: funcgraph_entry:        0.084 us   |                  __mod_node_page_state();
      lazy_alloc-31612 [004] 34326.487274: funcgraph_entry:                   |                  mod_memcg_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487274: funcgraph_entry:        0.085 us   |                    css_rstat_updated();
      lazy_alloc-31612 [004] 34326.487274: funcgraph_exit:         0.259 us   |                  }
      lazy_alloc-31612 [004] 34326.487274: funcgraph_exit:         0.613 us   |                }
      lazy_alloc-31612 [004] 34326.487274: funcgraph_entry:        0.081 us   |                __mod_zone_page_state();
      lazy_alloc-31612 [004] 34326.487274: funcgraph_entry:        0.082 us   |                mem_cgroup_update_lru_size();
      lazy_alloc-31612 [004] 34326.487274: funcgraph_exit:         1.699 us   |              }
      lazy_alloc-31612 [004] 34326.487275: funcgraph_entry:                   |              lru_add() {
      lazy_alloc-31612 [004] 34326.487275: funcgraph_entry:        0.081 us   |                __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.487275: funcgraph_entry:        0.081 us   |                folio_mapping();
      lazy_alloc-31612 [004] 34326.487275: funcgraph_entry:        0.080 us   |                __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.487275: funcgraph_entry:                   |                __mod_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487275: funcgraph_entry:        0.080 us   |                  __mod_node_page_state();
      lazy_alloc-31612 [004] 34326.487276: funcgraph_entry:                   |                  mod_memcg_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487276: funcgraph_entry:        0.080 us   |                    css_rstat_updated();
      lazy_alloc-31612 [004] 34326.487276: funcgraph_exit:         0.257 us   |                  }
      lazy_alloc-31612 [004] 34326.487276: funcgraph_exit:         0.600 us   |                }
      lazy_alloc-31612 [004] 34326.487276: funcgraph_entry:        0.083 us   |                __mod_zone_page_state();
      lazy_alloc-31612 [004] 34326.487276: funcgraph_entry:        0.084 us   |                mem_cgroup_update_lru_size();
      lazy_alloc-31612 [004] 34326.487276: funcgraph_exit:         1.767 us   |              }
      lazy_alloc-31612 [004] 34326.487276: funcgraph_entry:                   |              lru_add() {
      lazy_alloc-31612 [004] 34326.487277: funcgraph_entry:        0.081 us   |                __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.487277: funcgraph_entry:        0.082 us   |                folio_mapping();
      lazy_alloc-31612 [004] 34326.487277: funcgraph_entry:        0.080 us   |                __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.487277: funcgraph_entry:                   |                __mod_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487277: funcgraph_entry:        0.085 us   |                  __mod_node_page_state();
      lazy_alloc-31612 [004] 34326.487277: funcgraph_entry:                   |                  mod_memcg_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487277: funcgraph_entry:        0.081 us   |                    css_rstat_updated();
      lazy_alloc-31612 [004] 34326.487278: funcgraph_exit:         0.257 us   |                  }
      lazy_alloc-31612 [004] 34326.487278: funcgraph_exit:         0.611 us   |                }
      lazy_alloc-31612 [004] 34326.487278: funcgraph_entry:        0.083 us   |                __mod_zone_page_state();
      lazy_alloc-31612 [004] 34326.487278: funcgraph_entry:        0.082 us   |                mem_cgroup_update_lru_size();
      lazy_alloc-31612 [004] 34326.487278: funcgraph_exit:         1.706 us   |              }
      lazy_alloc-31612 [004] 34326.487278: funcgraph_entry:                   |              lru_add() {
      lazy_alloc-31612 [004] 34326.487278: funcgraph_entry:        0.090 us   |                __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.487279: funcgraph_entry:        0.082 us   |                folio_mapping();
      lazy_alloc-31612 [004] 34326.487279: funcgraph_entry:        0.080 us   |                __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.487279: funcgraph_entry:                   |                __mod_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487279: funcgraph_entry:        0.080 us   |                  __mod_node_page_state();
      lazy_alloc-31612 [004] 34326.487279: funcgraph_entry:                   |                  mod_memcg_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487279: funcgraph_entry:        0.079 us   |                    css_rstat_updated();
      lazy_alloc-31612 [004] 34326.487280: funcgraph_exit:         0.260 us   |                  }
      lazy_alloc-31612 [004] 34326.487280: funcgraph_exit:         0.604 us   |                }
      lazy_alloc-31612 [004] 34326.487280: funcgraph_entry:        0.084 us   |                __mod_zone_page_state();
      lazy_alloc-31612 [004] 34326.487280: funcgraph_entry:        0.081 us   |                mem_cgroup_update_lru_size();
      lazy_alloc-31612 [004] 34326.487280: funcgraph_exit:         1.832 us   |              }
      lazy_alloc-31612 [004] 34326.487280: funcgraph_entry:                   |              lru_add() {
      lazy_alloc-31612 [004] 34326.487280: funcgraph_entry:        0.087 us   |                __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.487280: funcgraph_entry:        0.081 us   |                folio_mapping();
      lazy_alloc-31612 [004] 34326.487281: funcgraph_entry:        0.078 us   |                __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.487281: funcgraph_entry:                   |                __mod_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487281: funcgraph_entry:        0.082 us   |                  __mod_node_page_state();
      lazy_alloc-31612 [004] 34326.487281: funcgraph_entry:                   |                  mod_memcg_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487281: funcgraph_entry:        0.413 us   |                    css_rstat_updated();
      lazy_alloc-31612 [004] 34326.487282: funcgraph_exit:         0.594 us   |                  }
      lazy_alloc-31612 [004] 34326.487282: funcgraph_exit:         0.939 us   |                }
      lazy_alloc-31612 [004] 34326.487282: funcgraph_entry:        0.081 us   |                __mod_zone_page_state();
      lazy_alloc-31612 [004] 34326.487282: funcgraph_entry:        0.079 us   |                mem_cgroup_update_lru_size();
      lazy_alloc-31612 [004] 34326.487282: funcgraph_exit:         2.080 us   |              }
      lazy_alloc-31612 [004] 34326.487282: funcgraph_entry:                   |              lru_add() {
      lazy_alloc-31612 [004] 34326.487282: funcgraph_entry:        0.087 us   |                __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.487283: funcgraph_entry:        0.081 us   |                folio_mapping();
      lazy_alloc-31612 [004] 34326.487283: funcgraph_entry:        0.079 us   |                __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.487283: funcgraph_entry:                   |                __mod_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487283: funcgraph_entry:        0.080 us   |                  __mod_node_page_state();
      lazy_alloc-31612 [004] 34326.487283: funcgraph_entry:                   |                  mod_memcg_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487283: funcgraph_entry:        0.094 us   |                    css_rstat_updated();
      lazy_alloc-31612 [004] 34326.487284: funcgraph_exit:         0.271 us   |                  }
      lazy_alloc-31612 [004] 34326.487284: funcgraph_exit:         0.620 us   |                }
      lazy_alloc-31612 [004] 34326.487284: funcgraph_entry:        0.083 us   |                __mod_zone_page_state();
      lazy_alloc-31612 [004] 34326.487284: funcgraph_entry:        0.081 us   |                mem_cgroup_update_lru_size();
      lazy_alloc-31612 [004] 34326.487284: funcgraph_exit:         1.716 us   |              }
      lazy_alloc-31612 [004] 34326.487284: funcgraph_entry:                   |              lru_add() {
      lazy_alloc-31612 [004] 34326.487284: funcgraph_entry:        0.087 us   |                __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.487284: funcgraph_entry:        0.079 us   |                folio_mapping();
      lazy_alloc-31612 [004] 34326.487285: funcgraph_entry:        0.080 us   |                __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.487285: funcgraph_entry:                   |                __mod_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487285: funcgraph_entry:        0.085 us   |                  __mod_node_page_state();
      lazy_alloc-31612 [004] 34326.487285: funcgraph_entry:                   |                  mod_memcg_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487285: funcgraph_entry:        0.084 us   |                    css_rstat_updated();
      lazy_alloc-31612 [004] 34326.487285: funcgraph_exit:         0.260 us   |                  }
      lazy_alloc-31612 [004] 34326.487285: funcgraph_exit:         0.608 us   |                }
      lazy_alloc-31612 [004] 34326.487286: funcgraph_entry:        0.083 us   |                __mod_zone_page_state();
      lazy_alloc-31612 [004] 34326.487286: funcgraph_entry:        0.084 us   |                mem_cgroup_update_lru_size();
      lazy_alloc-31612 [004] 34326.487286: funcgraph_exit:         1.732 us   |              }
      lazy_alloc-31612 [004] 34326.487286: funcgraph_entry:                   |              lru_add() {
      lazy_alloc-31612 [004] 34326.487286: funcgraph_entry:        0.086 us   |                __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.487286: funcgraph_entry:        0.078 us   |                folio_mapping();
      lazy_alloc-31612 [004] 34326.487286: funcgraph_entry:        0.082 us   |                __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.487287: funcgraph_entry:                   |                __mod_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487287: funcgraph_entry:        0.083 us   |                  __mod_node_page_state();
      lazy_alloc-31612 [004] 34326.487287: funcgraph_entry:                   |                  mod_memcg_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487287: funcgraph_entry:        0.084 us   |                    css_rstat_updated();
      lazy_alloc-31612 [004] 34326.487287: funcgraph_exit:         0.261 us   |                  }
      lazy_alloc-31612 [004] 34326.487287: funcgraph_exit:         0.615 us   |                }
      lazy_alloc-31612 [004] 34326.487287: funcgraph_entry:        0.084 us   |                __mod_zone_page_state();
      lazy_alloc-31612 [004] 34326.487288: funcgraph_entry:        0.081 us   |                mem_cgroup_update_lru_size();
      lazy_alloc-31612 [004] 34326.487288: funcgraph_exit:         1.720 us   |              }
      lazy_alloc-31612 [004] 34326.487288: funcgraph_entry:                   |              lru_add() {
      lazy_alloc-31612 [004] 34326.487288: funcgraph_entry:        0.081 us   |                __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.487288: funcgraph_entry:        0.082 us   |                folio_mapping();
      lazy_alloc-31612 [004] 34326.487288: funcgraph_entry:        0.080 us   |                __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.487288: funcgraph_entry:                   |                __mod_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487289: funcgraph_entry:        0.085 us   |                  __mod_node_page_state();
      lazy_alloc-31612 [004] 34326.487289: funcgraph_entry:                   |                  mod_memcg_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487289: funcgraph_entry:        0.083 us   |                    css_rstat_updated();
      lazy_alloc-31612 [004] 34326.487289: funcgraph_exit:         0.260 us   |                  }
      lazy_alloc-31612 [004] 34326.487289: funcgraph_exit:         0.612 us   |                }
      lazy_alloc-31612 [004] 34326.487289: funcgraph_entry:        0.085 us   |                __mod_zone_page_state();
      lazy_alloc-31612 [004] 34326.487289: funcgraph_entry:        0.083 us   |                mem_cgroup_update_lru_size();
      lazy_alloc-31612 [004] 34326.487290: funcgraph_exit:         1.692 us   |              }
      lazy_alloc-31612 [004] 34326.487290: funcgraph_entry:                   |              lru_add() {
      lazy_alloc-31612 [004] 34326.487290: funcgraph_entry:        0.088 us   |                __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.487290: funcgraph_entry:        0.081 us   |                folio_mapping();
      lazy_alloc-31612 [004] 34326.487290: funcgraph_entry:        0.082 us   |                __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.487290: funcgraph_entry:                   |                __mod_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487290: funcgraph_entry:        0.083 us   |                  __mod_node_page_state();
      lazy_alloc-31612 [004] 34326.487291: funcgraph_entry:                   |                  mod_memcg_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487291: funcgraph_entry:        0.083 us   |                    css_rstat_updated();
      lazy_alloc-31612 [004] 34326.487291: funcgraph_exit:         0.256 us   |                  }
      lazy_alloc-31612 [004] 34326.487291: funcgraph_exit:         0.613 us   |                }
      lazy_alloc-31612 [004] 34326.487291: funcgraph_entry:        0.084 us   |                __mod_zone_page_state();
      lazy_alloc-31612 [004] 34326.487291: funcgraph_entry:        0.084 us   |                mem_cgroup_update_lru_size();
      lazy_alloc-31612 [004] 34326.487291: funcgraph_exit:         1.780 us   |              }
      lazy_alloc-31612 [004] 34326.487291: funcgraph_entry:                   |              lru_add() {
      lazy_alloc-31612 [004] 34326.487292: funcgraph_entry:        0.085 us   |                __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.487292: funcgraph_entry:        0.081 us   |                folio_mapping();
      lazy_alloc-31612 [004] 34326.487292: funcgraph_entry:        0.085 us   |                __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.487292: funcgraph_entry:                   |                __mod_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487292: funcgraph_entry:        0.080 us   |                  __mod_node_page_state();
      lazy_alloc-31612 [004] 34326.487293: funcgraph_entry:                   |                  mod_memcg_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487293: funcgraph_entry:        0.081 us   |                    css_rstat_updated();
      lazy_alloc-31612 [004] 34326.487293: funcgraph_exit:         0.257 us   |                  }
      lazy_alloc-31612 [004] 34326.487293: funcgraph_exit:         0.633 us   |                }
      lazy_alloc-31612 [004] 34326.487293: funcgraph_entry:        0.082 us   |                __mod_zone_page_state();
      lazy_alloc-31612 [004] 34326.487293: funcgraph_entry:        0.083 us   |                mem_cgroup_update_lru_size();
      lazy_alloc-31612 [004] 34326.487293: funcgraph_exit:         1.904 us   |              }
      lazy_alloc-31612 [004] 34326.487293: funcgraph_entry:                   |              lru_add() {
      lazy_alloc-31612 [004] 34326.487294: funcgraph_entry:        0.084 us   |                __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.487294: funcgraph_entry:        0.081 us   |                folio_mapping();
      lazy_alloc-31612 [004] 34326.487294: funcgraph_entry:        0.080 us   |                __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.487294: funcgraph_entry:                   |                __mod_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487294: funcgraph_entry:        0.081 us   |                  __mod_node_page_state();
      lazy_alloc-31612 [004] 34326.487294: funcgraph_entry:                   |                  mod_memcg_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487294: funcgraph_entry:        0.085 us   |                    css_rstat_updated();
      lazy_alloc-31612 [004] 34326.487295: funcgraph_exit:         0.261 us   |                  }
      lazy_alloc-31612 [004] 34326.487295: funcgraph_exit:         0.615 us   |                }
      lazy_alloc-31612 [004] 34326.487295: funcgraph_entry:        0.085 us   |                __mod_zone_page_state();
      lazy_alloc-31612 [004] 34326.487295: funcgraph_entry:        0.082 us   |                mem_cgroup_update_lru_size();
      lazy_alloc-31612 [004] 34326.487295: funcgraph_exit:         1.721 us   |              }
      lazy_alloc-31612 [004] 34326.487295: funcgraph_entry:                   |              lru_add() {
      lazy_alloc-31612 [004] 34326.487295: funcgraph_entry:        0.086 us   |                __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.487296: funcgraph_entry:        0.081 us   |                folio_mapping();
      lazy_alloc-31612 [004] 34326.487296: funcgraph_entry:        0.082 us   |                __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.487296: funcgraph_entry:                   |                __mod_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487296: funcgraph_entry:        0.084 us   |                  __mod_node_page_state();
      lazy_alloc-31612 [004] 34326.487296: funcgraph_entry:                   |                  mod_memcg_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487296: funcgraph_entry:        0.082 us   |                    css_rstat_updated();
      lazy_alloc-31612 [004] 34326.487296: funcgraph_exit:         0.263 us   |                  }
      lazy_alloc-31612 [004] 34326.487297: funcgraph_exit:         0.617 us   |                }
      lazy_alloc-31612 [004] 34326.487297: funcgraph_entry:        0.083 us   |                __mod_zone_page_state();
      lazy_alloc-31612 [004] 34326.487297: funcgraph_entry:        0.084 us   |                mem_cgroup_update_lru_size();
      lazy_alloc-31612 [004] 34326.487297: funcgraph_exit:         1.682 us   |              }
      lazy_alloc-31612 [004] 34326.487297: funcgraph_entry:                   |              lru_add() {
      lazy_alloc-31612 [004] 34326.487297: funcgraph_entry:        0.079 us   |                __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.487297: funcgraph_entry:        0.082 us   |                folio_mapping();
      lazy_alloc-31612 [004] 34326.487298: funcgraph_entry:        0.081 us   |                __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.487298: funcgraph_entry:                   |                __mod_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487298: funcgraph_entry:        0.082 us   |                  __mod_node_page_state();
      lazy_alloc-31612 [004] 34326.487298: funcgraph_entry:                   |                  mod_memcg_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487298: funcgraph_entry:        0.082 us   |                    css_rstat_updated();
      lazy_alloc-31612 [004] 34326.487298: funcgraph_exit:         0.261 us   |                  }
      lazy_alloc-31612 [004] 34326.487298: funcgraph_exit:         0.612 us   |                }
      lazy_alloc-31612 [004] 34326.487298: funcgraph_entry:        0.084 us   |                __mod_zone_page_state();
      lazy_alloc-31612 [004] 34326.487299: funcgraph_entry:        0.085 us   |                mem_cgroup_update_lru_size();
      lazy_alloc-31612 [004] 34326.487299: funcgraph_exit:         1.715 us   |              }
      lazy_alloc-31612 [004] 34326.487299: funcgraph_entry:                   |              lru_add() {
      lazy_alloc-31612 [004] 34326.487299: funcgraph_entry:        0.083 us   |                __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.487299: funcgraph_entry:        0.080 us   |                folio_mapping();
      lazy_alloc-31612 [004] 34326.487299: funcgraph_entry:        0.081 us   |                __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.487300: funcgraph_entry:                   |                __mod_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487300: funcgraph_entry:        0.085 us   |                  __mod_node_page_state();
      lazy_alloc-31612 [004] 34326.487300: funcgraph_entry:                   |                  mod_memcg_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487300: funcgraph_entry:        0.085 us   |                    css_rstat_updated();
      lazy_alloc-31612 [004] 34326.487300: funcgraph_exit:         0.262 us   |                  }
      lazy_alloc-31612 [004] 34326.487300: funcgraph_exit:         0.616 us   |                }
      lazy_alloc-31612 [004] 34326.487300: funcgraph_entry:        0.083 us   |                __mod_zone_page_state();
      lazy_alloc-31612 [004] 34326.487300: funcgraph_entry:        0.080 us   |                mem_cgroup_update_lru_size();
      lazy_alloc-31612 [004] 34326.487301: funcgraph_exit:         1.707 us   |              }
      lazy_alloc-31612 [004] 34326.487301: funcgraph_entry:                   |              lru_add() {
      lazy_alloc-31612 [004] 34326.487301: funcgraph_entry:        0.086 us   |                __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.487301: funcgraph_entry:        0.082 us   |                folio_mapping();
      lazy_alloc-31612 [004] 34326.487301: funcgraph_entry:        0.078 us   |                __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.487301: funcgraph_entry:                   |                __mod_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487301: funcgraph_entry:        0.082 us   |                  __mod_node_page_state();
      lazy_alloc-31612 [004] 34326.487302: funcgraph_entry:                   |                  mod_memcg_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487302: funcgraph_entry:        0.081 us   |                    css_rstat_updated();
      lazy_alloc-31612 [004] 34326.487302: funcgraph_exit:         0.258 us   |                  }
      lazy_alloc-31612 [004] 34326.487302: funcgraph_exit:         0.631 us   |                }
      lazy_alloc-31612 [004] 34326.487302: funcgraph_entry:        0.083 us   |                __mod_zone_page_state();
      lazy_alloc-31612 [004] 34326.487302: funcgraph_entry:        0.253 us   |                mem_cgroup_update_lru_size();
      lazy_alloc-31612 [004] 34326.487303: funcgraph_exit:         1.879 us   |              }
      lazy_alloc-31612 [004] 34326.487303: funcgraph_entry:                   |              lru_add() {
      lazy_alloc-31612 [004] 34326.487303: funcgraph_entry:        0.086 us   |                __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.487303: funcgraph_entry:        0.081 us   |                folio_mapping();
      lazy_alloc-31612 [004] 34326.487303: funcgraph_entry:        0.080 us   |                __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.487303: funcgraph_entry:                   |                __mod_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487303: funcgraph_entry:        0.081 us   |                  __mod_node_page_state();
      lazy_alloc-31612 [004] 34326.487304: funcgraph_entry:                   |                  mod_memcg_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487304: funcgraph_entry:        0.081 us   |                    css_rstat_updated();
      lazy_alloc-31612 [004] 34326.487304: funcgraph_exit:         0.258 us   |                  }
      lazy_alloc-31612 [004] 34326.487304: funcgraph_exit:         0.611 us   |                }
      lazy_alloc-31612 [004] 34326.487304: funcgraph_entry:        0.082 us   |                __mod_zone_page_state();
      lazy_alloc-31612 [004] 34326.487304: funcgraph_entry:        0.091 us   |                mem_cgroup_update_lru_size();
      lazy_alloc-31612 [004] 34326.487304: funcgraph_exit:         1.726 us   |              }
      lazy_alloc-31612 [004] 34326.487304: funcgraph_entry:                   |              lru_add() {
      lazy_alloc-31612 [004] 34326.487305: funcgraph_entry:        0.090 us   |                __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.487305: funcgraph_entry:        0.082 us   |                folio_mapping();
      lazy_alloc-31612 [004] 34326.487305: funcgraph_entry:        0.080 us   |                __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.487305: funcgraph_entry:                   |                __mod_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487305: funcgraph_entry:        0.082 us   |                  __mod_node_page_state();
      lazy_alloc-31612 [004] 34326.487305: funcgraph_entry:                   |                  mod_memcg_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487305: funcgraph_entry:        0.081 us   |                    css_rstat_updated();
      lazy_alloc-31612 [004] 34326.487306: funcgraph_exit:         0.259 us   |                  }
      lazy_alloc-31612 [004] 34326.487306: funcgraph_exit:         0.611 us   |                }
      lazy_alloc-31612 [004] 34326.487306: funcgraph_entry:        0.082 us   |                __mod_zone_page_state();
      lazy_alloc-31612 [004] 34326.487306: funcgraph_entry:        0.080 us   |                mem_cgroup_update_lru_size();
      lazy_alloc-31612 [004] 34326.487306: funcgraph_exit:         1.695 us   |              }
      lazy_alloc-31612 [004] 34326.487306: funcgraph_entry:                   |              lru_add() {
      lazy_alloc-31612 [004] 34326.487306: funcgraph_entry:        0.083 us   |                __rcu_read_lock();
      lazy_alloc-31612 [004] 34326.487307: funcgraph_entry:        0.081 us   |                folio_mapping();
      lazy_alloc-31612 [004] 34326.487307: funcgraph_entry:        0.078 us   |                __rcu_read_unlock();
      lazy_alloc-31612 [004] 34326.487307: funcgraph_entry:                   |                __mod_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487307: funcgraph_entry:        0.083 us   |                  __mod_node_page_state();
      lazy_alloc-31612 [004] 34326.487307: funcgraph_entry:                   |                  mod_memcg_lruvec_state() {
      lazy_alloc-31612 [004] 34326.487307: funcgraph_entry:        0.081 us   |                    css_rstat_updated();
      lazy_alloc-31612 [004] 34326.487307: funcgraph_exit:         0.259 us   |                  }
      lazy_alloc-31612 [004] 34326.487307: funcgraph_exit:         0.610 us   |                }
      lazy_alloc-31612 [004] 34326.487308: funcgraph_entry:        0.082 us   |                __mod_zone_page_state();
      lazy_alloc-31612 [004] 34326.487308: funcgraph_entry:        0.081 us   |                mem_cgroup_update_lru_size();
      lazy_alloc-31612 [004] 34326.487308: funcgraph_exit:         1.689 us   |              }
      lazy_alloc-31612 [004] 34326.487308: funcgraph_entry:                   |              lru_add() {
